ANO,MÊS,DIA,Viana do Castelo,Braga,Vila Real,Bragança,Porto,Aveiro,Viseu,Guarda,Coimbra,Castelo Branco,Leiria,Santarém,Portalegre,Lisboa,Setúbal,Évora,Beja,Faro
2015,9,14,-990,13538.4,12196.8,13942,18047.3,22115.3,-990,22515.3,20168.7,-990,20329.4,16693.7,22623.5,16881,16755.1,-990,20305.1,19973.1
2015,9,15,-990,2479.6,1554.7,1951,1109.1,2044.8,-990,3998.3,2007.2,-990,3193.2,4143,3111.4,8796.8,8397.5,-990,11135.4,19125.5
2015,9,16,-990,11021.4,6952.8,15879.1,13991,14442.6,-990,15114.3,10742.9,-990,13337.7,13710.6,8817.5,16329.2,15764.1,-990,11164.1,10196.6
2015,9,17,-990,20199.7,18149.2,16245.9,21957.6,21444.7,-990,13425.1,18129,-990,21972,16947.5,21167.4,21381.4,20334.7,-990,21327.1,23173.2
2015,9,18,-990,23626.6,20815,22189.6,23407.7,22666.6,-990,24499.6,22713.6,-990,23571.9,13522.4,24758.2,24467.4,26434.4,-990,25313.8,23636.3
2015,9,19,-990,23269.9,20422.7,22113.5,23093.5,22342.2,-990,24269.9,22315.8,-990,22902.1,15767.9,24304,24414.6,26313.9,-990,24572,22608.6
2015,9,20,-990,23219.8,20324.9,21876.4,22813.6,22125.8,-990,24076.1,22034.7,-990,22555.5,15176.9,22972.5,23246.6,24977.9,-990,23279.5,22089.7
2015,9,21,-990,22433.1,20287.6,21795.6,19371,20646.2,-990,24251.5,17662.4,-990,21505,15247,23403.1,21511.7,24602.1,-990,23022.2,17969.2
2015,9,22,-990,21583.6,19665.3,21376.4,22068,19728.8,-990,23153.6,17592.2,-990,17635.7,15386.7,23632,23503.9,25676,-990,24530,21392.8
2015,9,23,-990,20749.4,19498.3,18542.3,21172.9,20810.9,-990,23346.4,20871,-990,20961.2,14678.9,23175.4,22951.9,24793.4,-990,23906.6,21750.5
2015,9,24,-990,21189.7,16163.3,19452.1,20801.3,17986.3,-990,21820.8,20691.4,-990,19475.7,14055.9,22599.2,22070.8,24055.9,-990,22178.6,22033.4
2015,9,25,-990,19874,17327.1,19032.6,19095.2,17417.9,-990,21273.9,18701,-990,20281.1,13930.7,21690.3,21010.9,22842.5,-990,21909.9,17204.7
2015,9,26,-990,18320.7,18135.6,18907.8,6544.9,6843.5,-990,17984.7,15043.7,-990,14240.1,13658.5,21922.9,21468.3,22779.4,-990,22202.6,20334.9
2015,9,27,-990,21009.8,18401.5,20342.5,14160.3,9386.3,-990,21068.8,17220,-990,17446.3,13419.5,19197,21372.6,23141.2,-990,22123.5,21311.2
2015,9,28,-990,21295.1,18484.2,20404.4,20523.5,19577.7,-990,22502.1,19872,-990,19687.4,12722.6,18116.9,20779.7,19682.3,-990,13268.1,20715.7
2015,9,29,-990,18676.8,13955.7,18440.3,19585.3,19230.9,-990,14646.3,15548.7,-990,15733.5,9747.2,10374.9,12580.5,16572.2,-990,18957.4,20608.9
2015,9,30,-990,12801.1,17997.8,18733.1,9744.2,16849,-990,19597.2,19229.1,-990,19666.7,10560.2,19667.8,20257.7,22282.4,-990,17868.6,18431.5
2015,10,1,-990,19579.1,17606.7,19321.9,19187,19282.5,-990,21359.3,18929.9,-990,19370.3,11231.5,19313.9,20518.9,22271.6,-990,21427.6,20363.8
2015,10,2,-990,19635.3,17498,19461.7,17718,18036.8,-990,20560.9,18792.8,-990,17646.7,10039.1,20539.1,18046.4,18936,-990,20059.7,15278.9
2015,10,3,-990,12276.4,11420.3,13269.2,13256.4,12748.8,-990,15628.7,12591.9,-990,12930.5,7612.4,14965.6,13992.5,13579,-990,13704.3,14547.2
2015,10,4,-990,2912.5,-990,5073.4,2434.3,4053.3,-990,5409.3,4154.2,-990,6164.8,4327,2084.7,7697.6,6930.7,-990,10772.5,8000.6
2015,10,5,-990,9592.6,-990,5467.3,9442.6,5764.8,-990,4964.3,7538.2,-990,8031.2,5339.5,4244.8,8660.5,4431.2,-990,14218.3,9441.5
2015,10,6,-990,8928.9,-990,13098.5,11308.8,13350.9,-990,12441.2,6855.7,-990,9026.2,8918.9,9556,11380,15435,-990,14741.7,17388.5
2015,10,7,-990,18849.5,13623.4,18454.6,15774.3,18655.2,-990,19706.4,17852.3,-990,18462.9,10027.2,18080.4,17216.4,18712.9,-990,20782.3,17512.3
2015,10,8,-990,18622.6,16241.4,18131.6,17940.3,18103.3,-990,19084.4,17971.6,-990,18477.9,9236.7,20090.7,19357.9,21242.1,-990,20736.9,19598.6
2015,10,9,-990,14345.1,13762.1,15733.5,15913.8,14853.8,-990,15042,16429.4,-990,17440.1,8601.4,16926.3,14928.6,17969.5,-990,18429.8,17991.3
2015,10,10,-990,4695.1,4214.5,6054.3,3159.4,6694,-990,8930,7312.6,-990,4345.2,1926.3,3432.4,2962.2,3209.1,-990,7526.6,3180.3
2015,10,11,-990,4273.9,3747,3171.5,5263.5,5445.1,-990,2901,5641.1,-990,6805.8,6411.5,3411,10749.4,7011.9,-990,12650.8,12513.6
2015,10,12,-990,16197.1,-990,9124.1,13704.5,9578.2,-990,3412.5,4759.3,-990,9822.9,5365.5,3905.3,8558.7,11110.3,-990,9069.8,13609.6
2015,10,13,-990,18214.2,15256.7,17125.1,17391.2,17311.4,-990,14682.4,17253.4,-990,14897.2,9441.8,12792.3,12527.2,12192.1,-990,12075.5,18064.4
2015,10,14,-990,17768.2,15272.8,12386.7,17315.7,17198.6,-990,18519.9,17191.7,-990,17210.2,8442.1,14005.4,18366,19970.2,-990,18144.1,18322.6
2015,10,15,-990,17112.8,-990,16865.4,16590.8,16459.4,-990,18100.9,15470.9,-990,13812.1,7452.9,14636.8,17758.1,19525.6,-990,14868.5,17549
2015,10,16,-990,10715.9,9904.9,10240.2,13026.8,12764.8,-990,14070.4,15801.4,-990,11799.2,5958.5,12047.6,11367.9,12506.2,-990,14838.1,16652.7
2015,10,17,-990,10339.9,7990.9,8580.2,8903.4,8756.4,-990,2895.3,7986.9,-990,6793.4,6225,5865.3,7100,8528.3,-990,7582.1,9570.2
2015,10,18,-990,4284.6,3078,3106.4,5000,6372.1,-990,2832.5,6454.7,-990,8834,6780.7,6244.8,7605.6,9746.6,-990,8516.2,5711.6
2015,10,19,-990,11463.4,5914.1,7637.6,15038.5,16381.5,-990,11366.5,14286.2,-990,12906,5850.2,13632.7,7965.5,7182.4,-990,4418,13105.5
2015,10,20,-990,15864.3,12791.8,14868,14693.2,12650.8,-990,10179.5,14671.8,-990,14921.5,8360.1,16584,12234.5,14026.4,-990,8553.2,4295.3
2015,10,21,-990,16264.1,13400,14126.7,15660,15444.9,-990,17371.4,15511.8,-990,16066.5,7841.5,15350,17179.2,17827,-990,15496.4,16855
2015,10,22,-990,15495.2,12844,14813.2,15293.5,15566.6,-990,16700.5,15577.3,-990,15759.5,7882.3,16913.1,17136.8,18559.3,-990,18137,17070.4
2015,10,23,-990,11586.7,7150.8,9821.2,10946.1,9903.6,-990,9926,9400.6,-990,9765.3,6966.2,7504.9,9822,9334.8,-990,5383.9,4945.1
2015,10,24,-990,6517.7,5653,7453.7,4591.8,2613.2,-990,3120.7,2811.8,-990,2928,3398.4,3555.4,4252.1,4527.2,-990,3918.6,5951.1
2015,10,25,-990,10696.3,6648.5,8253.5,9804.1,6495.7,-990,12717.5,9283.2,-990,7634.3,5536.8,12583.3,3702.6,4028.4,-990,10215.1,13623.8
2015,10,26,-990,4661.3,5479.1,5703.2,5086,7174.5,-990,4606.7,8076.4,-990,9214.1,6009.6,7863.6,11697.2,12846.2,-990,12765,15541
2015,10,27,-990,8762.6,6987.1,7441,10249.4,9472.9,-990,8170.3,9850.5,-990,10638.6,7311.7,7873.7,10638.8,10087.6,-990,11995.9,12667.8
2015,10,28,-990,7269.3,4930,3814.7,7352.5,7501.8,-990,6368.8,6895.7,-990,7863.4,7358,7621.1,11727.9,12319.8,-990,11025.4,14656.2
2015,10,29,-990,4233.1,3207.8,2592.1,3418.5,4302.2,-990,3098.3,4988.2,-990,5819.8,6084.7,7692,10971.7,16181.6,-990,15380.9,15576.3
2015,10,30,-990,7692.4,4351.2,3940.9,8499.9,6792.3,-990,2632.2,6068.1,-990,7843.5,5227.3,9898.1,7659,8105,-990,12263.3,14475
2015,10,31,-990,10518.6,7392.1,2468.1,7587,7468.9,-990,5097.2,9227.1,-990,10454.7,6828.8,4802.2,12694.4,12357.8,-990,7111.1,5373.1
2015,11,1,-990,11994.2,11143.3,6340.7,11672.4,12455.2,-990,9471.6,11271,-990,5661.4,2183.7,10373.2,1073.8,1491.1,-990,3059.2,1132.4
2015,11,2,-990,2687.2,2084.2,1478.8,2102.5,1469.7,-990,2139.1,2406.5,-990,3722.1,3012.3,1738.6,4421.6,3733.5,-990,6025,10430.3
2015,11,3,-990,4408.8,5529.1,5133.5,4606.1,5982.4,-990,5933.2,6594.1,-990,7233.7,4769.1,8004.1,10331.2,8611.7,-990,8988.7,7527.2
2015,11,4,-990,4295,2219.4,2613.3,4173.2,5031.6,-990,3296.4,3976.8,-990,6682,5042.9,3136.8,9014,9052.4,-990,6045.8,6373.5
2015,11,5,-990,2170.2,3537.2,2132.9,2828.5,3123.6,-990,3315.9,3921.8,-990,3290.2,2115.3,5869.7,5678.4,2768.5,-990,6724.1,10135.1
2015,11,6,-990,7807,6699.2,6440.4,8873.5,6423.6,-990,4381.7,6303,-990,6106.3,5661.4,14071.1,12740.1,15690.1,-990,15339.7,14540.1
2015,11,7,-990,12593.3,8662.8,11298.7,12137.4,12493.2,-990,13244.5,12459.9,-990,12730.7,4574.9,13744.6,13950.7,15639.7,-990,15147.4,14492.3
2015,11,8,-990,12233,10426.7,11872.4,11977.3,12372,-990,13274.8,12583.9,-990,12782.8,4309.3,13500.7,13539,15126.2,-990,15142.5,14084.4
2015,11,9,-990,12106.7,10212.1,11462.1,11678.9,12124.3,-990,13587.9,12423.7,-990,12280,4373.8,13267.6,13602.9,15420.1,-990,15274.3,14468.2
2015,11,10,-990,12115.7,10302.1,11675.6,11698.8,12140.2,-990,13926.5,12658.7,-990,12585.2,4267.6,13303.9,13761.4,15299.1,-990,15194.5,14092
2015,11,11,-990,11107.3,9997,10918,10872.9,10586.3,-990,13182.7,-990,-990,12275.9,3934,13042.2,13075,14853.5,-990,14885.6,13899.1
2015,11,12,-990,11431.8,4951.9,10283,11242.5,11120.7,-990,13407.9,11746,-990,11570.6,3701.4,12441.5,12129.2,13277.5,-990,14494.9,13211.1
2015,11,13,-990,11453,-990,9749,10965.2,10875.9,-990,12962,11475,-990,10068.5,5420,11591.6,11963.7,14492.3,-990,14225.4,13083.4
2015,11,14,-990,11509.8,5896.1,11025.5,11167.8,11644.7,-990,12792.1,12020.9,-990,11980.6,3809,12424,12952.6,14121.1,-990,14157.5,13439.3
2015,11,15,-990,11643.2,3638,3756.8,11002.6,11541.7,-990,13032.4,11710,-990,11726.3,6464.7,12272.5,12486.9,13783.3,-990,14043.5,11029.4
2015,11,16,-990,7603.5,2869.6,2767.7,10091.2,10075.2,-990,13148.3,10754.2,-990,9704.5,9589.3,10267.1,8940.7,12677.7,-990,12965.3,12344
2015,11,17,-990,3390.3,2678.3,2559.5,4611.6,7354.7,-990,8063.9,11245.7,-990,11072.7,9179.6,12028.5,12645.4,14306.8,-990,14214.2,12661
2015,11,18,-990,8202.3,-990,2787.9,6656.2,8743.4,-990,10985.3,10774,-990,10175.7,10875.9,11463.2,12120.5,14082.7,-990,14172.5,13109.6
2015,11,19,-990,10196.7,3029.6,4574.9,9330,10059.8,-990,10870.4,9635.3,-990,10075.3,9888.6,10483.9,11038.2,12088.8,-990,13356.6,12336.1
2015,11,20,-990,8649.9,5918,5108.8,9223.9,9604.4,-990,11580.5,10257,-990,9600.2,9916.6,10686.7,11681.4,12867,-990,12997.5,12787.2
2015,11,21,-990,8911.3,8631.4,10010.1,10559.1,10865.2,-990,10229.6,11061.9,-990,9102,8581.2,8868.2,8019.9,10726.8,-990,10920.5,9340
2015,11,22,-990,6678.4,5630,8016.2,4944.5,3652.2,-990,3607.3,3792.7,-990,4295.2,7263.1,6812.6,7755.6,9373.5,-990,11192.2,12462.1
2015,11,23,-990,11076.6,9020.3,10250.2,10626.8,11247.9,-990,12049.5,11584,-990,11350.5,11630.9,11682.8,12625,14402.9,-990,13749,12935
2015,11,24,-990,8332,6799.9,7719.7,8679.5,8524.2,-990,11052.8,8513.7,-990,8672,8620.8,10243.9,10536.8,12024,-990,11896.9,12532.1
2015,11,25,-990,5184.6,6359.7,8503.9,5761.2,7056.7,-990,10228.5,6660.1,-990,7339.3,9405.1,10223.2,9643.4,11221.4,-990,12560.5,12046.6
2015,11,26,-990,10468.7,8526.8,8058.9,9765.2,10086.5,-990,12504.9,10365.6,-990,10273.2,10780.8,10659.3,11762,13448.1,-990,13212.3,12437.4
2015,11,27,-990,10342.6,8396.5,9737.1,9732.9,10137,-990,12024.7,10404.9,-990,10445,10578.5,10505.6,11764.6,13290.3,-990,11993.5,11004.6
2015,11,28,-990,10396.7,8481.4,9806.2,9896.4,10159,-990,12163.3,9968,-990,10243.2,10485.8,10317.5,11688.9,12894.1,-990,11828.4,12005.4
2015,11,29,-990,10189.3,8508.6,9486.2,9821.9,10089.3,-990,12040.1,10610,-990,10524.9,10870.3,10401.3,11978.4,13543.5,-990,13270.3,12348.5
2015,11,30,-990,10323.6,8475.4,9833.1,9751.8,10156.9,-990,12086.2,10581.7,-990,10496.9,10694.1,10182.3,11418.2,12420.8,-990,11619.3,-990
2015,12,1,-990,7757.3,4648.1,6883,7424.9,7707.7,-990,9577,7579.2,-990,6745.1,5505.7,7739.6,5543.6,6238.9,-990,8637.8,8882.3
2015,12,2,-990,4552.9,7470.1,2840.7,7021.6,8928.4,-990,10555.6,9601.8,-990,9428.7,6222.8,8536.9,8056.9,7565.7,-990,11548.9,7725.6
2015,12,3,-990,7454,7636.2,4208.2,6676.3,7830.2,-990,11020.9,9140.7,-990,9842.7,9942.7,9208.8,10858.5,11866.9,-990,12045.8,11458.6
2015,12,4,-990,7321,5241,5985.4,6581.6,5762.5,-990,5394.2,5836.7,-990,6706.2,5982.6,8288.5,7867.6,10743.2,-990,10601.6,10500.7
2015,12,5,-990,8797.5,7481.5,7474.1,8591.3,8897.9,-990,10555.4,9443.8,-990,9252.2,9717.8,8928.2,10517.4,11496.2,-990,12241.7,9184.3
2015,12,6,-990,8250.2,4940.4,7413,8413.8,8076.2,-990,10012.6,8721.6,-990,9050.8,5519.6,9129.8,4907.2,7038.8,-990,7815.4,7429.6
2015,12,7,-990,1564.9,2790.4,2756.6,1410.1,2941.1,-990,2713.6,4020.8,-990,4042.9,3148.3,3208,3425,3736.5,-990,3418.9,4633
2015,12,8,-990,5115.1,4936.5,2376.9,4879.3,4522.5,-990,6648.4,5405.6,-990,5104.2,7143.5,6467.4,6852,7436.3,-990,6882.9,5670.6
2015,12,9,-990,7651.3,1302.3,4883.6,7234.2,6686.7,-990,3656.9,7125.1,-990,7291.3,6161.4,6672.8,5607.7,4874.9,-990,5090.7,4082.4
2015,12,10,-990,8422.6,2232.3,3137.1,7762.7,7508.1,-990,8458.2,8331.3,-990,4506.9,5320.8,6585.7,4812.8,5715.2,-990,8849,10100.1
2015,12,11,-990,8807.5,1466.2,2953,8534,8226.8,-990,9329.7,7616.3,-990,5532,5179.5,6764.4,5858.2,8097.7,-990,5599.6,5722.5
2015,12,12,-990,7075,1499,2404.8,6788.5,7243.5,-990,7917.5,6172,-990,7154.4,9029.6,7651.3,9496.5,10011.3,-990,10077.3,9583
2015,12,13,-990,4790,1571.9,1410.9,3618.8,4857.2,-990,1180.6,5371.7,-990,4449.4,3535.7,1774.8,3076.1,3438.8,-990,7341.1,8013.6
2015,12,14,-990,5694.9,2683.9,1692.8,5879.2,5986.5,-990,1349,4809.4,-990,2197,1638.8,1309.8,2387.4,1569.6,-990,3685.1,4841.7
2015,12,15,-990,3869.4,4733.6,6014.1,3161.9,3932,-990,5727,5520.9,-990,5894.1,8266.2,7789.9,9574.2,10816.6,-990,11030.5,10507.6
2015,12,16,-990,7343.5,5633.1,6202,6100.1,6466,-990,6674.8,6396.7,-990,7991.3,7530.9,7937.3,8878,9487.2,-990,10687.6,10233.4
2015,12,17,-990,3006.8,5004.6,4550.4,2779.3,5132.8,-990,7502.5,5948.6,-990,5888.4,7244.1,7133.6,7916,9022,-990,10248.3,9790.6
2015,12,18,-990,2971.2,3044.8,2457.5,4042.4,6593.2,-990,4047.2,7944.6,-990,7848.8,6315.1,6606,8161.4,9659.4,-990,9879,10111
2015,12,19,-990,3978,3141.6,5930.9,4491.6,5591,-990,7685.1,5899.8,-990,4419.9,4856.8,7038.6,4603.2,8040.4,-990,9037.1,10714.9
2015,12,20,-990,6825.3,4439.6,4805,8038.5,6875.4,-990,5665,6869.8,-990,7792.2,6227.9,4568.9,8394.8,5123.6,-990,4896.5,4702.4
2015,12,21,-990,8857.5,7481.4,3742.6,8514.2,9186.1,-990,10336.9,9819.9,-990,9634.8,5418.6,9074.2,7558.9,11813.5,-990,8830.2,11229.9
2015,12,22,-990,5163,2039.4,4447.9,6529.3,9060,-990,7180.5,9819.2,-990,9672.2,2142.8,8566.4,4231.9,2993.3,-990,5557,8940.9
2015,12,23,-990,1596.8,2468.5,2351.6,2085,4316.7,-990,7088.5,5298.9,-990,5052.7,3184.4,6624.9,4447.1,3388.4,-990,5082.1,9744.3
2015,12,24,-990,4550,3427.1,2382,4315.4,4977.9,-990,2936.6,6752.1,-990,7466.6,3023.8,3975.4,3823.8,7633.7,-990,10292.8,10072.2
2015,12,25,-990,6951.3,6466.2,6640,6424.5,7600,-990,7206.8,8175.9,-990,7926.9,7644.2,8375.4,8676.3,9292.4,-990,9881.1,10090.2
2015,12,26,-990,7908.4,6500.6,6548.4,8090.3,8156.9,-990,5811,8472.3,-990,8692.4,8352.3,7833.9,8819.5,10329.4,-990,9092.2,8418.6
2015,12,27,-990,7731.7,5833.1,7623.3,7285.3,7943.3,-990,9263.7,7891.8,-990,7509.8,7845.8,8166.2,8032.1,8883.3,-990,10458.5,8512
2015,12,28,-990,1663.2,1002,1144.2,1497.3,1945.1,-990,1103.6,2907.7,-990,3152.1,2350.7,1746.2,2747.7,3724.1,-990,4358.2,5285.1
2015,12,29,-990,8307.4,7331.5,6091.3,8308.7,8691.1,-990,6359.7,8934.8,-990,8148.5,6655.7,7093.4,9570.1,10407.5,-990,11125.3,10588.6
2015,12,30,-990,1804.8,1577.5,1128.1,2027.4,3071.4,-990,1890.9,3570.9,-990,3769.7,4004.4,2246.1,4310.9,1971.9,-990,5692.1,6781.9
2015,12,31,-990,3656.1,4078.1,2847.2,5309.8,5053.2,-990,3813.7,4100.2,-990,3797.7,4789.1,4289.9,6996.4,6945.6,-990,6546.2,6133.3
2016,1,1,-990,2704.3,1119.2,1079.7,2701.2,2230.4,-990,1660.2,2938.8,-990,3736.4,3550.2,1174.7,3896,3040.9,-990,5928.9,7031.2
2016,1,2,-990,6172,5290.7,6754,8109.5,7248,-990,7039.3,7811.9,-990,6895.1,6230.9,8248.9,8225.9,6952.3,-990,7280.4,6107.4
2016,1,3,-990,793.6,870.8,1772.9,419.2,1178.9,-990,1708.9,1643.8,-990,2810.3,3046.8,1364.2,3024.3,3121.7,-990,4549.6,5107
2016,1,4,-990,1062.9,601,691.9,980,849,-990,3969.7,899.3,-990,1881.4,3248.2,1050.1,4482.9,3616.7,-990,4431.9,4079.2
2016,1,5,-990,3644.5,2050.4,7556.2,3682.5,3699.9,-990,4619.3,3216.8,-990,4956.3,5520.6,4680.1,8106.7,8873.7,-990,8366.7,8972.8
2016,1,6,-990,1535.1,1769.1,1315.4,1094.2,1846.3,-990,3091.5,2542.2,-990,2402.7,3503.6,2474,4212.5,4408.3,-990,7624.8,9437.8
2016,1,7,-990,1825.8,940.7,3230.2,1550.5,4519.7,-990,7875.8,3479.7,-990,4971.1,3215.7,1421.8,5339.4,3920.5,-990,4073.1,3097.9
2016,1,8,-990,1379.1,1123.8,2141.6,1254.1,1191.3,-990,2621.8,1898.5,-990,2355.3,3300.8,1236.9,3114.2,3540.1,-990,2603,2745.3
2016,1,9,-990,2191.5,1210.1,2136,2082.9,2536.2,-990,3902.1,3157.8,-990,4452.9,5102.3,3030.1,6536.3,7514.7,-990,8116.5,10780
2016,1,10,-990,1055.6,652.2,1085.4,1147.5,1000.9,-990,1607.2,1318.6,-990,3649.7,4971.9,1945.7,6133.5,5848.1,-990,6235.1,7781.7
2016,1,11,-990,7351.9,5511.1,8023.5,7483.9,8886.1,-990,5604.8,6727.9,-990,8220.6,9638.5,7546.4,9663.2,12149.2,-990,8232.1,5697.4
2016,1,12,-990,7833.5,5301.3,3952.1,7322.2,7791.7,-990,8080.6,7295.1,-990,7894.3,8085.1,7804.9,7220.7,10184.1,-990,12899,11459.9
2016,1,13,-990,2506.6,5055.7,3769.7,3787.4,9135.6,-990,6937.6,9967.4,-990,10842.8,9902.7,9396.7,11088.3,12813,-990,12074.9,11678.7
2016,1,14,-990,4909.3,4780.2,4530.8,5551.2,4235.1,-990,3888.1,3240.2,-990,4455.5,3181.1,659.7,3173.3,3957.4,-990,4215.6,7519.4
2016,1,15,-990,11154.1,8855.1,9820.8,10316,11755.3,-990,12018.2,10730.8,-990,11805,10794.9,11020.2,11417.9,13404.2,-990,13444.5,12485.3
2016,1,16,-990,11089.5,8861.6,11067,10408.9,11443.1,-990,12189.9,11079.1,-990,12030.5,11421.9,10956.1,12448.6,14919.7,-990,13786.6,13141.2
2016,1,17,-990,2077.5,2718.6,3286.2,2297,2717,-990,4446.8,3767.8,-990,4982.1,6143.1,5359,4982.2,6385.7,-990,9698.3,7909.9
2016,1,18,-990,5759.5,2979.7,5828.5,6322.6,6705.4,-990,3980.4,6300.1,-990,6641.4,9685,6474.7,12058.8,12954,-990,10428.6,9664.7
2016,1,19,-990,4636.9,7045.1,5498.2,4926,5789.3,-990,9407.8,4759.7,-990,6195.6,7052.6,4610.7,8545.9,10543.9,-990,8378.8,8291.2
2016,1,20,-990,3908.6,2316.9,2298.4,6331.3,7466.3,-990,4432.5,8620,-990,7526.9,7023.2,6401.1,7643.9,11396.8,-990,8999.5,10153.2
2016,1,21,-990,2902.7,2775.7,3268,2824.2,3999.8,-990,5830.9,4174.6,-990,3995.3,2572.6,2495.5,2297.2,2868,-990,3950.9,5851.9
2016,1,22,-990,1695.9,4011.8,1945,2410,2765.3,-990,4709.2,3923.7,-990,3793.2,2334.2,5043.3,3788.5,4966.6,-990,5832.1,8565.1
2016,1,23,-990,5278.2,3224.4,2401.1,5261.2,8398.7,-990,6540,7766.2,-990,9785.9,9485.2,8607.6,9636.6,11131.4,-990,12533.8,11124.7
2016,1,24,-990,9369,8845.2,9313,8392.8,9460.8,-990,6199.6,8127.1,-990,8894.6,9048.7,9855.7,10913.3,12161.5,-990,10609.3,7395
2016,1,25,-990,3745.6,1907.9,2355.1,4809.5,3447.5,-990,2805.7,1842.2,-990,3443.8,2280.1,3104.5,4194.7,3276.6,-990,3280.5,7518.9
2016,1,26,-990,7767,4941.1,5350.4,8991,11599,-990,6992.2,10816.9,-990,12078.3,11725.2,6298.6,10411.4,11415,-990,10481.1,11041.3
2016,1,27,-990,7388.7,5285.7,2980.4,8633.1,8854.3,-990,5377.5,9776.2,-990,10315.5,6145.9,10527.6,10216.8,12483.5,-990,11543.8,12537.3
2016,1,28,-990,6162.6,4658.5,5182.4,7295,7949.2,-990,4947.9,7875.9,-990,11085.6,8002.6,6093.5,9101.8,11138.3,-990,7194.6,6846.1
2016,1,29,-990,12477.6,10212.1,11674.6,11734,12911.5,-990,5816.3,12264.4,-990,13141.3,12206.5,8503,12249.9,15660.1,-990,13836,13871.6
2016,1,30,-990,3961.5,6841.4,7600.9,4121.6,3698.3,-990,11393.2,5592.7,-990,5972.6,9116.8,11184.7,10906.8,13896.3,-990,14581.1,13518.3
2016,1,31,-990,4697.1,4950,8889.5,4138.8,5540.5,-990,8706.5,4465.1,-990,5496.5,5877.4,12998,7773.8,9637.8,-990,14739.1,14213.1
2016,2,1,-990,7309.6,4485.5,3738.9,7396.7,10663,-990,9861.8,12021.7,-990,13714.8,12687.8,13392.9,-990,15909.6,-990,14623.8,14208.8
2016,2,2,-990,10641.4,7307.3,7531.3,10223.2,10716.2,-990,13186.8,5843.3,-990,9178,11737.5,11290.6,12649.3,13915.2,-990,6543.2,11576.9
2016,2,3,-990,13811.2,10771.5,10654.4,12814.2,13583.4,-990,10851.5,13115.2,-990,15228.4,12107.4,13601.3,11088.7,12895.9,-990,11340,8163.8
2016,2,4,-990,13947.1,11108.8,12407.3,12924.7,14115.4,-990,15332.8,13110.3,-990,14416.2,12871.4,13461.9,13184,15976.2,-990,13802.9,12695.2
2016,2,5,-990,12650,11135.4,12230.8,12234,13552.4,-990,15004.3,13250.2,-990,14624.5,12643.7,13947,12634.6,13471.3,-990,10920.2,9418.9
2016,2,6,-990,2384.2,3097.3,2728.9,2330.1,4170.3,-990,6386.8,5568.1,-990,5970,5899.7,3189.9,6210,7225,-990,5476.9,10897.1
2016,2,7,-990,5723.3,7025.4,8022.2,8487.8,8183.9,-990,7654.6,7055.8,-990,8306.4,10568.9,9498.7,11843,14160.2,-990,12669.4,13926
2016,2,8,-990,2939.4,2145.1,1496.2,3421.6,5084.6,-990,6375.5,3925,-990,6022,6552.8,4453.8,8650.5,7922.9,-990,5169.3,11424.1
2016,2,9,-990,944.5,2456.4,1487.3,629.2,855.6,-990,3324.5,1687.2,-990,2943.6,4973.5,1724.4,7735.3,9990.7,-990,7220.8,7606.1
2016,2,10,-990,1504.9,6041.6,10571.9,1793.3,3581.6,-990,4890.2,2036.2,-990,2643.3,3367.3,1507.3,2743.4,3334.7,-990,3126.5,6265.3
2016,2,11,-990,6599.3,4195.8,9645.1,5263.5,6704.9,-990,7574.3,4881.9,-990,5169.5,9158.7,7907.3,8830.7,9700.9,-990,9525.1,13998.2
2016,2,12,-990,993.2,1983.4,4289.4,828.8,1059,-990,3734.5,711.8,-990,1219.5,2502,1261.1,3648.8,4062.4,-990,2993.1,3384.3
2016,2,13,-990,1824.3,2765.1,6378.1,1103.9,1262.8,-990,4779.4,779.9,-990,1352.8,2757.5,1571.2,2344.4,5105.9,-990,3413.9,9479.5
2016,2,14,-990,5796.4,6400,10439.3,6797.5,9251.1,-990,5674.5,6577.5,-990,8954.8,10751.9,8985.8,11662.5,10679.3,-990,12897.3,13761.8
2016,2,15,-990,14390.6,12780.6,14911,13434.3,17029.1,-990,11675.3,13466,-990,15988,15374.6,15980.6,15046.1,15759,-990,16181,17111
2016,2,16,-990,17105.5,13258.9,16502.5,15429.1,17750,-990,17326.1,15732.1,-990,18911.6,16195.4,17578.1,17686.9,20160.4,-990,18983.3,18021.1
2016,2,17,-990,2940.2,5588.6,7238,2762.2,4206,-990,10612.3,5205.4,-990,6178,7512.7,10479.1,8074.3,9782.1,-990,13448.3,16122.5
2016,2,18,-990,15000.6,11778,9646.2,15651.7,17691.6,-990,13645.9,16100.2,-990,17738.4,15917.5,17144.7,16248.1,19383.5,-990,16273.8,9680.9
2016,2,19,-990,17121.9,13519.2,16274.6,15465.3,16647.9,-990,18296.6,16456.6,-990,18680.4,16571.5,17870.5,18082.8,20652.1,-990,18985,13546
2016,2,20,-990,16974.8,13474.2,15332.6,15652.2,17496.3,-990,18579.3,16445,-990,18743.4,16805.4,17924.3,18150.6,20230.9,-990,18752.8,17324.1
2016,2,21,-990,12211.1,9008.2,13445.1,11079.8,12382.9,-990,10515.1,12791,-990,15689.5,14399.4,14137.9,15032.2,15462.4,-990,16763.5,15895.8
