Data;Ano;Mês;ano_mes;Distrito;Concelho;Nível de Tensão;Potência Instalada (kW);Número de Instalações;Energia Injetada (kWh);Código Distrito;Código Concelho;Código Freguesia
2024-02;2024;02;202402;Santarém;Benavente;MT/AT;4400.510000000001;30;55954.25;14;1405;140500
2024-02;2024;02;202402;Santarém;Coruche;BTN/BTE;1585.2000000000007;483;62670.97599999996;14;1409;140900
2024-02;2024;02;202402;Aveiro;Arouca;BTN/BTE;1614.0500000000004;432;22197.908999999963;01;0104;010400
2024-02;2024;02;202402;Santarém;Abrantes;MT/AT;3186.829999999999;21;69119.5;14;1401;140100
2024-02;2024;02;202402;Santarém;Entroncamento;MT/AT;1499.23;9;16127.25;14;1410;141000
2024-02;2024;02;202402;Santarém;Entroncamento;BTN/BTE;1156.2900000000004;433;25408.199999999964;14;1410;141000
2024-02;2024;02;202402;Viana do Castelo;Monção;BTN/BTE;1022.0999999999999;282;20638.43599999998;16;1604;160400
2024-02;2024;02;202402;Aveiro;Santa Maria da Feira;BTN/BTE;7980.160000000034;2570;156007.19099999988;01;0109;010900
2024-02;2024;02;202402;Évora;Arraiolos;BTN/BTE;1003.8400000000001;257;38470.54099999998;07;0702;070200
2024-02;2024;02;202402;Viseu;Viseu;MT/AT;3397.69;36;37076.0;18;1823;182300
2024-02;2024;02;202402;Braga;Cabeceiras de Basto;MT/AT;116.86;4;80.25;03;0304;030400
2024-02;2024;02;202402;Setúbal;Seixal;BTN/BTE;8493.360000000117;4181;233324.14600000004;15;1510;151000
2024-02;2024;02;202402;Leiria;Caldas da Rainha;MT/AT;3420.3299999999995;23;33712.0;10;1006;100600
2024-02;2024;02;202402;Lisboa;Lourinhã;MT/AT;1920.5900000000001;12;32566.5;11;1108;110800
2024-02;2024;02;202402;Setúbal;Sines;MT/AT;6660.5;6;4833.25;15;1513;151300
2024-02;2024;02;202402;Braga;Celorico de Basto;BTN/BTE;1178.170000000002;497;22640.32699999999;03;0305;030500
2024-02;2024;02;202402;Braga;Esposende;MT/AT;636.77;8;2710.0;03;0306;030600
2024-02;2024;02;202402;;;MT/AT;148.9;4;2799.25;04----;04----;04----
2024-02;2024;02;202402;Beja;Cuba;MT/AT;1308.12;5;67617.25;02;0207;020700
2024-02;2024;02;202402;Faro;Vila do Bispo;BTN/BTE;566.4900000000002;159;16482.39099999998;08;0815;081500
2024-02;2024;02;202402;Aveiro;Albergaria-a-Velha;MT/AT;4424.2699999999995;26;47566.75;01;0102;010200
2024-02;2024;02;202402;Lisboa;Alenquer;MT/AT;5971.09;23;77097.0;11;1101;110100
2024-02;2024;02;202402;Viseu;Penalva do Castelo;MT/AT;123.44;3;434.25;18;1811;181100
2024-02;2024;02;202402;;;MT/AT;239.48000000000002;4;7051.5;09----;09----;09----
2024-02;2024;02;202402;Viana do Castelo;Caminha;BTN/BTE;1162.3600000000013;429;20545.49699999999;16;1602;160200
2024-02;2024;02;202402;Faro;Loulé;MT/AT;4392.93;21;35462.75;08;0808;080800
2024-02;2024;02;202402;Beja;Castro Verde;BTN/BTE;643.8599999999998;254;17259.956999999995;02;0206;020600
2024-02;2024;02;202402;Beja;Castro Verde;MT/AT;316.24;4;9377.25;02;0206;020600
2024-02;2024;02;202402;Castelo Branco;Oleiros;BTN/BTE;344.2100000000001;146;10085.967999999992;05;0506;050600
2024-02;2024;02;202402;Lisboa;Loures;BTN/BTE;5066.2300000000305;1867;114629.92699999992;11;1107;110700
2024-02;2024;02;202402;Lisboa;Loures;MT/AT;8820.800000000001;50;82637.5;11;1107;110700
2024-02;2024;02;202402;Portalegre;Campo Maior;BTN/BTE;508.74999999999994;120;19492.63499999998;12;1204;120400
2024-02;2024;02;202402;Aveiro;Mealhada;BTN/BTE;1515.7299999999984;597;31192.830999999933;01;0111;011100
2024-02;2024;02;202402;Faro;Castro Marim;MT/AT;717.81;3;1328.0;08;0804;080400
2024-02;2024;02;202402;Coimbra;Cantanhede;MT/AT;6398.939999999999;31;93709.0;06;0602;060200
2024-02;2024;02;202402;Portalegre;Arronches;BTN/BTE;191.61;57;8383.781999999996;12;1202;120200
2024-02;2024;02;202402;Setúbal;Alcácer do Sal;BTN/BTE;969.5399999999997;366;33983.58999999999;15;1501;150100
2024-02;2024;02;202402;Braga;Póvoa de Lanhoso;BTN/BTE;1560.0299999999995;698;32572.472999999944;03;0309;030900
2024-02;2024;02;202402;Bragança;Miranda do douro;BTN/BTE;536.13;145;11725.197059771335;04;0406;040600
2024-02;2024;02;202402;Viseu;Carregal do Sal;BTN/BTE;917.6200000000002;321;18346.901999999987;18;1802;180200
2024-02;2024;02;202402;Aveiro;Águeda;MT/AT;15830.029999999999;101;233823.5;01;0101;010100
2024-02;2024;02;202402;Aveiro;Águeda;BTN/BTE;4254.030000000002;1264;85454.6729999998;01;0101;010100
2024-02;2024;02;202402;Braga;Barcelos;BTN/BTE;11514.080000000024;3591;208278.5669999994;03;0302;030200
2024-02;2024;02;202402;Viseu;Sernancelhe;BTN/BTE;491.12000000000006;116;11720.715999999984;18;1818;181800
2024-02;2024;02;202402;Portalegre;Elvas;BTN/BTE;1206.5099999999993;261;44254.58199999998;12;1207;120700
2024-02;2024;02;202402;Aveiro;Anadia;MT/AT;3669.769999999999;25;44777.75;01;0103;010300
2024-02;2024;02;202402;Portalegre;Gavião;BTN/BTE;247.60999999999999;110;6234.719999999991;12;1209;120900
2024-02;2024;02;202402;Viseu;Sátão;BTN/BTE;854.6600000000001;318;24057.45499999998;18;1817;181700
2024-02;2024;02;202402;Beja;Serpa;BTN/BTE;1361.08;221;57394.67999999999;02;0213;021300
2024-02;2024;02;202402;Coimbra;Soure;MT/AT;2622.6099999999997;12;29169.25;06;0615;061500
2024-02;2024;02;202402;Portalegre;Alter do Chão;BTN/BTE;274.58000000000004;70;6700.800999999998;12;1201;120100
2024-02;2024;02;202402;Santarém;Coruche;MT/AT;2925.84;27;67265.25;14;1409;140900
2024-02;2024;02;202402;Faro;Portimão;MT/AT;1390.83;13;44280.75;08;0811;081100
2024-02;2024;02;202402;Portalegre;Campo Maior;MT/AT;1042.55;9;29016.75;12;1204;120400
2024-02;2024;02;202402;Viseu;Santa Comba Dão;BTN/BTE;864.3299999999996;370;18643.58299999998;18;1814;181400
2024-02;2024;02;202402;Guarda;Sabugal;MT/AT;222.66;3;2690.25;09;0911;091100
2024-02;2024;02;202402;Guarda;Almeida;MT/AT;316.84000000000003;7;12682.25;09;0902;090200
2024-02;2024;02;202402;Beja;Beja;BTN/BTE;3038.959999999998;486;144858.6799999999;02;0205;020500
2024-02;2024;02;202402;Faro;Alcoutim;BTN/BTE;108.22999999999998;40;2515.4629999999966;08;0802;080200
2024-02;2024;02;202402;Faro;Lagoa;BTN/BTE;3430.2100000000055;800;96668.71399999992;08;0806;080600
2024-02;2024;02;202402;Vila Real;Sabrosa;MT/AT;184.2;3;433.75;17;1710;171000
2024-02;2024;02;202402;Viseu;Penalva do Castelo;BTN/BTE;546.14;150;10015.877999999992;18;1811;181100
2024-02;2024;02;202402;Guarda;Gouveia;BTN/BTE;630.97;241;11157.736999999981;09;0906;090600
2024-02;2024;02;202402;Coimbra;Montemor-o-Velho;MT/AT;359.89;4;1044.75;06;0610;061000
2024-02;2024;02;202402;Vila Real;Mesão Frio;BTN/BTE;127.17;66;2529.651999999996;17;1704;170400
2024-02;2024;02;202402;Viana do Castelo;Valença;MT/AT;578.57;9;7165.25;16;1608;160800
2024-02;2024;02;202402;Aveiro;Ovar;BTN/BTE;3464.9000000000055;1333;61979.38299999992;01;0115;011500
2024-02;2024;02;202402;Beja;Aljustrel;MT/AT;20394.59;9;33081.75;02;0201;020100
2024-02;2024;02;202402;Beja;Aljustrel;BTN/BTE;881.65;212;44006.659999999996;02;0201;020100
2024-02;2024;02;202402;Évora;Portel;MT/AT;290.25;5;23273.0;07;0709;070900
2024-02;2024;02;202402;Viseu;Lamego;MT/AT;2286.7900000000004;23;23055.75;18;1805;180500
2024-02;2024;02;202402;Portalegre;Portalegre;MT/AT;2186.3500000000004;10;19188.0;12;1214;121400
2024-02;2024;02;202402;Coimbra;Vila Nova de Poiares;BTN/BTE;608.8299999999996;262;16193.364999999982;06;0617;061700
2024-02;2024;02;202402;Aveiro;Aveiro;MT/AT;9530.85;52;87683.0;01;0105;010500
2024-02;2024;02;202402;Setúbal;Santiago do Cacém;BTN/BTE;1959.4099999999996;762;51865.79899999996;15;1509;150900
2024-02;2024;02;202402;Vila Real;Boticas;MT/AT;74.0;4;2379.25;17;1702;170200
2024-02;2024;02;202402;Viseu;Mortágua;BTN/BTE;974.7799999999997;354;21095.298999999963;18;1808;180800
2024-02;2024;02;202402;Guarda;Pinhel;BTN/BTE;679.8499999999998;228;20159.302999999985;09;0910;091000
2024-02;2024;02;202402;Lisboa;Mafra;MT/AT;6334.38;40;43350.25;11;1109;110900
2024-02;2024;02;202402;;;MT/AT;413.4;3;3099.25;10----;10----;10----
2024-02;2024;02;202402;Lisboa;Torres Vedras;BTN/BTE;5439.250000000026;2069;119048.38699999994;11;1113;111300
2024-02;2024;02;202402;Santarém;Salvaterra de Magos;BTN/BTE;2135.189999999996;930;57043.421999999955;14;1415;141500
2024-02;2024;02;202402;Lisboa;Cascais;MT/AT;7120.909999999998;31;34541.75;11;1105;110500
2024-02;2024;02;202402;Vila Real;Peso da Régua;MT/AT;267.53;6;1339.75;17;1708;170800
2024-02;2024;02;202402;Braga;Vizela;MT/AT;1960.55;13;17712.25;03;0314;031400
2024-02;2024;02;202402;Bragança;Torre de Moncorvo;BTN/BTE;407.1;114;7349.501999999993;04;0409;040900
2024-02;2024;02;202402;Setúbal;Almada;BTN/BTE;6371.080000000081;3200;158428.56299999944;15;1503;150300
2024-02;2024;02;202402;Vila Real;Santa Marta de Penaguião;BTN/BTE;259.26000000000005;124;5365.4059999999945;17;1711;171100
2024-02;2024;02;202402;Castelo Branco;Vila Velha de Ródão;BTN/BTE;318.41999999999996;176;11806.794999999987;05;0511;051100
2024-02;2024;02;202402;Santarém;Sardoal;BTN/BTE;277.47;121;7882.035999999989;14;1417;141700
2024-02;2024;02;202402;Leiria;Pedrógão Grande;BTN/BTE;212.87999999999997;102;5929.3709999999965;10;1013;101300
2024-02;2024;02;202402;Braga;Guimarães;BTN/BTE;10984.620000000039;4892;205798.22799999957;03;0308;030800
2024-02;2024;02;202402;Évora;Mora;BTN/BTE;331.19000000000005;126;13292.949999999993;07;0707;070700
2024-02;2024;02;202402;Beja;Mértola;BTN/BTE;310.61;134;8737.16999999999;02;0209;020900
2024-02;2024;02;202402;Leiria;Marinha Grande;BTN/BTE;3598.7200000000003;1132;72637.10899999997;10;1010;101000
2024-02;2024;02;202402;Aveiro;Santa Maria da Feira;MT/AT;21394.989999999998;111;257705.0;01;0109;010900
2024-02;2024;02;202402;Portalegre;Marvão;BTN/BTE;269.62;98;5693.345999999992;12;1210;121000
2024-02;2024;02;202402;Viana do Castelo;Paredes de Coura;BTN/BTE;647.1899999999999;203;12020.00899999998;16;1605;160500
2024-02;2024;02;202402;Santarém;Tomar;MT/AT;2114.84;20;29915.75;14;1418;141800
2024-02;2024;02;202402;Santarém;Ourém;MT/AT;5405.810000000001;46;41554.5;14;1421;142100
2024-02;2024;02;202402;Faro;Portimão;BTN/BTE;3415.360000000003;844;81524.10399999999;08;0811;081100
2024-02;2024;02;202402;Porto;Lousada;MT/AT;2109.73;16;31961.0;13;1305;130500
2024-02;2024;02;202402;Porto;Porto;MT/AT;4770.249999999999;46;16836.75;13;1312;131200
2024-02;2024;02;202402;Coimbra;Figueira da Foz;BTN/BTE;3356.0100000000066;1241;75099.41799999995;06;0605;060500
2024-02;2024;02;202402;Braga;Braga;MT/AT;16570.670000000006;87;79426.5;03;0303;030300
2024-02;2024;02;202402;Vila Real;Montalegre;BTN/BTE;478.97000000000014;156;8263.963999999978;17;1706;170600
2024-03;2024;03;202403;Porto;Felgueiras;MT/AT;10756.600000000002;75;290480.5;13;1303;130300
2024-02;2024;02;202402;Porto;Felgueiras;MT/AT;9457.480000000003;68;178038.5;13;1303;130300
2024-02;2024;02;202402;Porto;Paredes;MT/AT;9346.399999999998;53;143391.75;13;1310;131000
2024-02;2024;02;202402;Porto;Paredes;BTN/BTE;4019.77;1373;68423.56799999998;13;1310;131000
2024-02;2024;02;202402;Coimbra;Tábua;MT/AT;2725.01;9;29862.5;06;0616;061600
2024-02;2024;02;202402;Coimbra;Tábua;BTN/BTE;898.4099999999999;309;21806.048999999955;06;0616;061600
2024-02;2024;02;202402;Vila Real;Alijó;BTN/BTE;645.72;282;16332.758999999996;17;1701;170100
2024-02;2024;02;202402;Setúbal;Barreiro;MT/AT;2702.6400000000003;7;1860.5;15;1504;150400
2024-02;2024;02;202402;Bragança;Macedo de Cavaleiros;BTN/BTE;929.9200000000001;322;24387.871;04;0405;040500
2024-02;2024;02;202402;Bragança;Macedo de Cavaleiros;MT/AT;302.76;3;1391.25;04;0405;040500
2024-02;2024;02;202402;Santarém;Almeirim;MT/AT;1833.58;9;39339.75;14;1403;140300
2024-02;2024;02;202402;Santarém;Almeirim;BTN/BTE;1584.4599999999978;516;52929.45099999997;14;1403;140300
2024-02;2024;02;202402;Viana do Castelo;Ponte de Lima;MT/AT;2144.8199999999997;18;15315.0;16;1607;160700
2024-02;2024;02;202402;Porto;Matosinhos;BTN/BTE;5177.800000000004;1627;72569.5449999999;13;1308;130800
2024-02;2024;02;202402;Vila Real;Vila Pouca de Aguiar;BTN/BTE;964.4499999999998;382;17546.615999999976;17;1713;171300
2024-02;2024;02;202402;Santarém;Torres Novas;BTN/BTE;2412.850000000008;1349;75935.79599999981;14;1419;141900
2024-02;2024;02;202402;Coimbra;Pampilhosa da Serra;BTN/BTE;209.9;60;7210.920999999992;06;0612;061200
2024-02;2024;02;202402;Lisboa;Lisboa;BTN/BTE;4630.360000000001;1114;64097.02279989759;11;1106;110600
2024-02;2024;02;202402;Guarda;Trancoso;MT/AT;825.23;6;8891.25;09;0913;091300
2024-02;2024;02;202402;Évora;Montemor-o-Novo;BTN/BTE;1561.2199999999998;445;48804.77799999998;07;0706;070600
2024-02;2024;02;202402;Leiria;Castanheira de Pêra;BTN/BTE;90.19000000000001;59;2300.074999999997;10;1007;100700
2024-02;2024;02;202402;;;MT/AT;675.06;4;7975.25;08----;08----;08----
2024-02;2024;02;202402;Beja;Ferreira do Alentejo;BTN/BTE;567.1199999999998;153;28407.01;02;0208;020800
2024-02;2024;02;202402;Guarda;Celorico da Beira;BTN/BTE;430.0799999999999;157;10146.606999999995;09;0903;090300
2024-02;2024;02;202402;Braga;Vila Verde;MT/AT;3149.96;25;28931.5;03;0313;031300
2024-02;2024;02;202402;Viana do Castelo;Vila Nova de Cerveira;MT/AT;982.4200000000001;6;6667.25;16;1610;161000
2024-02;2024;02;202402;Viana do Castelo;Vila Nova de Cerveira;BTN/BTE;573.59;263;10459.016999999998;16;1610;161000
2024-02;2024;02;202402;Viana do Castelo;Arcos de Valdevez;BTN/BTE;1203.8499999999995;510;22032.028999999966;16;1601;160100
2024-02;2024;02;202402;Viana do Castelo;Arcos de Valdevez;MT/AT;2364.85;10;7772.75;16;1601;160100
2024-02;2024;02;202402;Viseu;Armamar;MT/AT;837.2;11;4837.5;18;1801;180100
2024-02;2024;02;202402;Leiria;Alcobaça;BTN/BTE;5020.829999999999;1519;95491.38899999982;10;1001;100100
2024-02;2024;02;202402;Setúbal;Alcochete;BTN/BTE;886.1999999999992;371;24790.99199999997;15;1502;150200
2024-02;2024;02;202402;Setúbal;Alcochete;MT/AT;1336.3899999999999;13;13024.0;15;1502;150200
2024-02;2024;02;202402;Porto;Amarante;MT/AT;1280.1200000000001;14;18731.25;13;1301;130100
2024-02;2024;02;202402;Évora;Redondo;MT/AT;625.0;6;49535.75;07;0710;071000
2024-02;2024;02;202402;Évora;Redondo;BTN/BTE;368.63;97;12117.871999999992;07;0710;071000
2024-02;2024;02;202402;Viseu;Penedono;BTN/BTE;173.23999999999992;57;3079.800999999996;18;1812;181200
2024-02;2024;02;202402;Setúbal;Montijo;BTN/BTE;2090.239999999998;610;55629.311999999976;15;1507;150700
2024-02;2024;02;202402;;;MT/AT;210.0;3;7106.0;07----;07----;07----
2024-02;2024;02;202402;Setúbal;Setúbal;MT/AT;6776.43;34;59065.75;15;1512;151200
2024-02;2024;02;202402;Aveiro;Sever do Vouga;MT/AT;1226.55;9;16059.75;01;0117;011700
2024-02;2024;02;202402;Santarém;Santarém;MT/AT;10176.43;42;113013.25;14;1416;141600
2024-02;2024;02;202402;Santarém;Santarém;BTN/BTE;4403.77000000003;1793;131613.54599999986;14;1416;141600
2024-02;2024;02;202402;Bragança;Vila Flor;BTN/BTE;365.2299999999999;104;10314.18599999999;04;0410;041000
2024-02;2024;02;202402;Lisboa;Sintra;MT/AT;14199.530000000002;85;107397.0;11;1111;111100
2024-02;2024;02;202402;Santarém;Alpiarça;MT/AT;2655.99;9;54971.25;14;1404;140400
2024-02;2024;02;202402;Lisboa;Cadaval;MT/AT;2124.21;10;11473.0;11;1104;110400
2024-02;2024;02;202402;Leiria;Peniche;BTN/BTE;1226.3200000000002;456;22421.47299999997;10;1014;101400
2024-02;2024;02;202402;Porto;Valongo;BTN/BTE;3718.1000000000013;1312;64530.098999999944;13;1315;131500
2024-02;2024;02;202402;Santarém;Ourém;BTN/BTE;3893.1000000000013;1001;93121.21599999981;14;1421;142100
2024-02;2024;02;202402;Guarda;Guarda;MT/AT;2484.7900000000004;16;25170.0;09;0907;090700
2024-01;2024;01;202401;Guarda;Guarda;BTN/BTE;2254.7800000000007;692;43866.13299999996;09;0907;090700
2024-01;2024;01;202401;Lisboa;Azambuja;MT/AT;6637.669999999999;21;32547.0;11;1103;110300
2024-02;2024;02;202402;Porto;Amarante;BTN/BTE;3074.570000000004;1226;50987.60299999996;13;1301;130100
2024-01;2024;01;202401;Coimbra;Arganil;MT/AT;164.86;3;1.0;06;0601;060100
2024-01;2024;01;202401;Beja;Ferreira do Alentejo;MT/AT;2598.69;16;65410.0;02;0208;020800
2024-01;2024;01;202401;Coimbra;Figueira da Foz;BTN/BTE;3249.6400000000053;1213;50015.858;06;0605;060500
2024-02;2024;02;202402;Setúbal;Montijo;MT/AT;5658.930000000001;22;47086.25;15;1507;150700
2024-01;2024;01;202401;Faro;Lagoa;MT/AT;1332.49;7;66189.25;08;0806;080600
2024-01;2024;01;202401;Aveiro;Anadia;BTN/BTE;2409.9900000000025;807;38902.431000000004;01;0103;010300
2024-01;2024;01;202401;Porto;Felgueiras;MT/AT;9297.430000000004;66;108385.25;13;1303;130300
2024-01;2024;01;202401;Guarda;Vila Nova de Foz Côa;BTN/BTE;318.99;103;4726.267999999998;09;0914;091400
2024-01;2024;01;202401;Aveiro;Murtosa;BTN/BTE;760.1099999999994;246;11022.389999999981;01;0112;011200
2024-01;2024;01;202401;Aveiro;Oliveira de Azeméis;MT/AT;12790.940000000002;72;90296.5;01;0113;011300
2024-01;2024;01;202401;Guarda;Seia;BTN/BTE;1301.0499999999988;511;18871.08099999999;09;0912;091200
2024-01;2024;01;202401;Guarda;Gouveia;BTN/BTE;625.76;238;8535.83999999999;09;0906;090600
2024-01;2024;01;202401;Leiria;Marinha Grande;BTN/BTE;3467.140000000001;1109;51775.71299999993;10;1010;101000
2024-01;2024;01;202401;Aveiro;Espinho;BTN/BTE;1027.0499999999997;357;10514.302999999996;01;0107;010700
2024-01;2024;01;202401;Lisboa;Amadora;BTN/BTE;1293.4099999999994;333;11736.928999999995;11;1115;111500
2024-01;2024;01;202401;Coimbra;Montemor-o-Velho;BTN/BTE;2148.7899999999977;754;35229.37399999997;06;0610;061000
2024-01;2024;01;202401;Viseu;Resende;MT/AT;536.49;3;623.5;18;1813;181300
2024-01;2024;01;202401;Leiria;Batalha;BTN/BTE;1685.5100000000002;509;25976.432999999957;10;1004;100400
2024-01;2024;01;202401;Aveiro;São João da Madeira;BTN/BTE;1193.97;176;12917.633999999993;01;0116;011600
2024-01;2024;01;202401;Castelo Branco;Fundão;BTN/BTE;1908.5399999999995;586;43548.581999999966;05;0504;050400
2024-01;2024;01;202401;Vila Real;Montalegre;BTN/BTE;442.3700000000001;151;4850.8409999999985;17;1706;170600
2024-01;2024;01;202401;Coimbra;Cantanhede;BTN/BTE;2657.3400000000092;1063;48560.46499999996;06;0602;060200
2024-01;2024;01;202401;Lisboa;Cascais;BTN/BTE;9478.580000000034;3742;106758.3259999997;11;1105;110500
2024-01;2024;01;202401;Lisboa;Cascais;MT/AT;7120.909999999998;31;23695.25;11;1105;110500
2024-01;2024;01;202401;Bragança;Torre de Moncorvo;BTN/BTE;382.94999999999993;110;3895.2849999999967;04;0409;040900
2024-01;2024;01;202401;Évora;Viana do Alentejo;BTN/BTE;829.3000000000001;161;17401.622999999996;07;0713;071300
2024-01;2024;01;202401;;;MT/AT;633.35;6;6157.75;05----;05----;05----
2024-01;2024;01;202401;Leiria;Porto de Mós;MT/AT;5995.719999999999;29;28308.0;10;1016;101600
2024-01;2024;01;202401;Setúbal;Barreiro;MT/AT;2702.6400000000003;7;3092.25;15;1504;150400
2024-01;2024;01;202401;Setúbal;Barreiro;BTN/BTE;1415.1899999999987;603;20457.821999999964;15;1504;150400
2024-01;2024;01;202401;;;MT/AT;413.4;3;2715.25;10----;10----;10----
2024-01;2024;01;202401;Faro;Silves;BTN/BTE;3876.219999999999;989;79782.66699999991;08;0813;081300
2024-01;2024;01;202401;Viana do Castelo;Viana do Castelo;MT/AT;5289.69;27;29796.5;16;1609;160900
2024-01;2024;01;202401;Santarém;Alpiarça;MT/AT;2655.99;9;16214.5;14;1404;140400
2024-01;2024;01;202401;Porto;Matosinhos;MT/AT;6642.170000000002;46;20475.0;13;1308;130800
2024-01;2024;01;202401;Vila Real;Alijó;MT/AT;728.9300000000001;11;6787.5;17;1701;170100
2024-01;2024;01;202401;Guarda;Mêda;MT/AT;169.26999999999998;5;1769.0;09;0909;090900
2024-01;2024;01;202401;Setúbal;Almada;MT/AT;1737.9;12;6359.5;15;1503;150300
2024-01;2024;01;202401;Vila Real;Sabrosa;MT/AT;184.2;3;68.0;17;1710;171000
2024-01;2024;01;202401;Braga;Guimarães;MT/AT;29492.780000000006;149;172513.5;03;0308;030800
2024-01;2024;01;202401;Guarda;Aguiar da Beira;BTN/BTE;801.84;115;8971.252999999993;09;0901;090100
2024-01;2024;01;202401;Santarém;Torres Novas;BTN/BTE;2347.710000000002;1324;48058.13399999995;14;1419;141900
2024-01;2024;01;202401;Lisboa;Sintra;MT/AT;13682.930000000002;84;70914.25;11;1111;111100
2024-01;2024;01;202401;Braga;Vieira do Minho;BTN/BTE;564.5100000000001;248;7031.344999999993;03;0311;031100
2024-01;2024;01;202401;Porto;Penafiel;BTN/BTE;3888.190000000006;1535;44713.83099999992;13;1311;131100
2024-01;2024;01;202401;Beja;Alvito;BTN/BTE;125.72999999999999;63;2224.298999999997;02;0203;020300
2024-01;2024;01;202401;Santarém;Sardoal;BTN/BTE;261.39;119;5055.371999999994;14;1417;141700
2024-01;2024;01;202401;Évora;Reguengos de Monsaraz;MT/AT;1686.54;5;5740.75;07;0711;071100
2024-01;2024;01;202401;Lisboa;Lisboa;BTN/BTE;4571.6;1102;37360.052979488086;11;1106;110600
2024-01;2024;01;202401;Santarém;Santarém;BTN/BTE;4274.10000000003;1754;85852.83199999985;14;1416;141600
2024-01;2024;01;202401;Évora;Vendas Novas;MT/AT;2282.27;14;27837.0;07;0712;071200
2024-01;2024;01;202401;Beja;Barrancos;BTN/BTE;24.38;11;283.6999999999995;02;0204;020400
2024-01;2024;01;202401;Bragança;Macedo de Cavaleiros;BTN/BTE;917.35;315;12119.46199999999;04;0405;040500
2024-01;2024;01;202401;;;MT/AT;1239.1499999999999;13;2493.75;PT;;PT
2024-01;2024;01;202401;Vila Real;Chaves;MT/AT;1779.3400000000001;21;3328.0;17;1703;170300
2024-01;2024;01;202401;Vila Real;Vila Pouca de Aguiar;MT/AT;553.6899999999999;8;711.75;17;1713;171300
2024-01;2024;01;202401;Faro;Albufeira;MT/AT;2305.6400000000003;11;33764.75;08;0801;080100
2024-01;2024;01;202401;Viseu;Castro daire;MT/AT;554.75;10;4748.25;18;1803;180300
2024-01;2024;01;202401;Porto;Gondomar;MT/AT;4506.81;35;13282.5;13;1304;130400
2024-01;2024;01;202401;Castelo Branco;Vila Velha de Ródão;MT/AT;2180.79;5;1859.5;05;0511;051100
2024-01;2024;01;202401;Castelo Branco;Vila Velha de Ródão;BTN/BTE;313.38;173;8073.565999999992;05;0511;051100
2024-01;2024;01;202401;Castelo Branco;Castelo Branco;MT/AT;3610.3399999999997;29;14099.5;05;0502;050200
2024-01;2024;01;202401;Castelo Branco;Castelo Branco;BTN/BTE;4066.300000000004;1192;75694.58699999997;05;0502;050200
2024-01;2024;01;202401;Guarda;Almeida;MT/AT;316.84000000000003;7;9748.0;09;0902;090200
2024-01;2024;01;202401;Braga;Vila Nova de Famalicão;MT/AT;22681.02999999999;114;151815.25;03;0312;031200
2024-01;2024;01;202401;Leiria;Leiria;MT/AT;23726.67;143;207034.0;10;1009;100900
2024-01;2024;01;202401;Coimbra;Pampilhosa da Serra;BTN/BTE;204.78;58;5740.207999999984;06;0612;061200
2024-01;2024;01;202401;Coimbra;Oliveira do Hospital;BTN/BTE;1786.4399999999994;491;28441.032999999963;06;0611;061100
2024-01;2024;01;202401;Faro;Portimão;MT/AT;1390.83;13;35482.0;08;0811;081100
2024-01;2024;01;202401;Braga;Amares;BTN/BTE;1664.0600000000002;665;20321.957999999984;03;0301;030100
2024-01;2024;01;202401;Braga;Guimarães;BTN/BTE;10559.110000000042;4820;120774.40300000008;03;0308;030800
2024-01;2024;01;202401;Lisboa;Cadaval;BTN/BTE;1046.2599999999995;423;20454.709;11;1104;110400
2024-01;2024;01;202401;Portalegre;Portalegre;BTN/BTE;1421.85;455;27717.57699999995;12;1214;121400
2024-01;2024;01;202401;Beja;Mértola;BTN/BTE;302.61;133;6552.349999999993;02;0209;020900
2024-01;2024;01;202401;Lisboa;Lisboa;MT/AT;6141.339999999999;48;22917.75;11;1106;110600
2024-01;2024;01;202401;Setúbal;Grândola;MT/AT;1001.0;7;4554.25;15;1505;150500
2024-01;2024;01;202401;Portalegre;Castelo de Vide;BTN/BTE;145.34000000000006;67;2628.7209999999977;12;1205;120500
2024-01;2024;01;202401;Évora;Mora;BTN/BTE;318.26000000000005;119;8721.259999999998;07;0707;070700
2024-01;2024;01;202401;Faro;Castro Marim;MT/AT;717.81;3;291.75;08;0804;080400
2024-01;2024;01;202401;Aveiro;Oliveira de Azeméis;BTN/BTE;4338.030000000004;1230;50226.5;01;0113;011300
2024-01;2024;01;202401;Santarém;Cartaxo;BTN/BTE;1379.599999999999;558;24110.35899999997;14;1406;140600
2024-01;2024;01;202401;Aveiro;Santa Maria da Feira;MT/AT;21266.19;109;171305.25;01;0109;010900
2024-01;2024;01;202401;Aveiro;Ílhavo;BTN/BTE;2282.079999999998;1070;38646.14599999993;01;0110;011000
2024-01;2024;01;202401;Beja;Aljustrel;BTN/BTE;876.9499999999999;210;32237.552999999978;02;0201;020100
2024-01;2024;01;202401;Porto;Vila Nova de Gaia;MT/AT;12195.840000000006;74;59148.75;13;1317;131700
2024-01;2024;01;202401;Aveiro;Ovar;MT/AT;11341.330000000002;43;73760.5;01;0115;011500
2024-01;2024;01;202401;Vila Real;Sabrosa;BTN/BTE;497.73000000000013;172;5152.319999999996;17;1710;171000
2024-01;2024;01;202401;Porto;Lousada;BTN/BTE;2862.04000000001;1194;33955.179999999964;13;1305;130500
2024-01;2024;01;202401;Lisboa;Arruda dos Vinhos;MT/AT;792.66;8;1755.5;11;1102;110200
